AssetNumber,LocationID,GamingDateID,GamingDate,SlotMachineKey,Plays,DaysOnFloor,ActualCoinIn,MeteredCoinIn,ActualCoinOut,MeteredCoinOut,Jackpots,Variance,ActualSoftDrop,MeteredSoftDrop,ActualHardDrop,MeteredHardDrop,ActualTicketDrop,MeteredTicketDrop,ActualTotalDrop,MeteredTotalDrop,Fills,ActualTicketIn,MeteredTicketIn,ActualTicketOut,MeteredTicketOut,ExtraCreditUsed,Bonus,ActualWin,MeteredWin,TheoreticalWin,LeaseFees,ActualAdjustedWin,MeteredAdjustedWin,CasinoCode,ManualUpdate
100147,WHXXXX,3217,2003-10-22 00:00:00.000,23406,3215,1,0.00,3137.75,0.00,2805.85,872.40,0.00,0.00,2383.00,1237.00,1237.00,0.00,0.00,1237.00,3620.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,HRLV,0
103422,023602,7746,2016-03-16 00:00:00.000,28544,577,1,0.00,1107.89,0.00,857.71,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,327.98,0.00,611.80,0.00,0.00,0.00,857.71,0.00,0.00,0.00,857.71,HRLV,0
103550,023003,8314,2017-10-05 00:00:00.000,28581,1627,1,0.00,1844.51,0.00,2144.27,0.00,360.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1407.91,0.00,1976.67,360.80,0.00,0.00,1783.47,0.00,0.00,0.00,1783.47,HRLV,0
102780,030806,7925,2016-09-11 00:00:00.000,29187,948,1,0.00,330.65,0.00,277.52,0.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,97.53,0.00,92.40,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,HRLV,0
400368,WHXXXX,4094,2006-03-17 00:00:00.000,25882,801,1,0.00,525.25,0.00,287.50,389.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,HRLV,0
800027,010601,5355,2009-08-29 00:00:00.000,29719,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,HRLV,0
500024,WHXXXX,3801,2005-05-28 00:00:00.000,27990,88,1,0.00,247.00,0.00,238.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,HRLV,0
401256,043410,8555,2018-06-03 00:00:00.000,24676,645,1,0.00,345.50,0.00,341.75,0.00,15.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,518.15,0.00,704.40,15.00,0.00,0.00,326.75,0.00,0.00,0.00,326.75,HRLV,0
400996,024601,8508,2018-04-17 00:00:00.000,26327,9,1,0.00,22.25,0.00,7.75,0.00,0.00,0.00,38.00,0.00,0.00,0.00,30.00,0.00,68.00,0.00,0.00,30.00,0.00,53.50,0.00,0.00,0.00,7.75,0.00,0.00,0.00,7.75,HRLV,0
102552,021803,6426,2012-08-04 00:00:00.000,24755,1823,1,0.00,2449.75,0.00,2082.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,523.85,0.00,976.51,0.00,0.00,0.00,1945.31,0.00,0.00,0.00,1945.31,HRLV,0
103405,021605,8466,2018-03-06 00:00:00.000,28507,376,1,0.00,343.20,0.00,334.80,0.00,0.00,0.00,86.00,0.00,0.00,0.00,243.91,0.00,329.91,0.00,0.00,243.91,0.00,321.51,0.00,0.00,0.00,334.80,0.00,0.00,0.00,334.80,HRLV,0
400274,WHXXXX,2983,2003-03-02 00:00:00.000,25788,771,1,0.00,336.50,0.00,180.25,55.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,HRLV,0
400711,080101,4441,2007-02-27 00:00:00.000,-1,988,1,0.00,2420.75,0.00,2225.50,216.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,HRLV,0
102077,043410,5558,2010-03-20 00:00:00.000,-1,408,1,0.00,369.00,0.00,263.67,0.00,0.00,0.00,100.00,0.00,0.00,0.00,211.10,0.00,311.10,0.00,0.00,211.10,0.00,228.62,0.00,0.00,0.00,263.67,0.00,0.00,0.00,263.67,HRLV,0
400717,080107,3488,2004-07-19 00:00:00.000,-1,864,1,0.00,1748.00,0.00,1709.00,300.50,0.00,0.00,1613.00,1101.50,1101.50,0.00,0.00,1101.50,2714.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,HRLV,0
102153,040201,6140,2011-10-23 00:00:00.000,-1,1473,1,0.00,734.80,0.00,802.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,172.61,0.00,429.56,0.00,0.00,0.00,802.75,0.00,0.00,0.00,802.75,HRLV,0
400987,044202,8336,2017-10-27 00:00:00.000,25953,440,1,0.00,535.25,0.00,455.25,0.00,0.00,0.00,56.00,0.00,0.00,0.00,438.50,0.00,494.50,0.00,0.00,438.50,0.00,414.50,0.00,0.00,0.00,455.25,0.00,0.00,0.00,455.25,HRLV,0
102804,022606,6681,2013-04-16 00:00:00.000,-1,428,1,0.00,343.20,0.00,333.01,0.00,0.00,0.00,126.00,0.00,0.00,0.00,136.68,0.00,262.68,0.00,0.00,136.68,0.00,252.49,0.00,0.00,0.00,333.01,0.00,0.00,0.00,333.01,HRLV,0
401034,043605,6374,2012-06-13 00:00:00.000,25246,1558,1,0.00,1624.75,0.00,1679.00,0.00,155.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1687.00,0.00,2204.25,155.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,HRLV,0
101499,013607,4659,2007-10-03 00:00:00.000,-1,237,1,0.00,65.59,0.00,29.73,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,113.14,0.00,94.28,0.00,0.00,0.00,24.68,0.00,0.00,0.00,24.68,HRLV,0
400321,WHXXXX,3195,2003-09-30 00:00:00.000,25835,685,1,0.00,309.25,0.00,195.00,0.00,0.00,0.00,1891.00,8.75,8.75,0.00,0.00,8.75,1899.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,HRLV,0
400350,WHXXXX,3988,2005-12-01 00:00:00.000,25864,28,1,0.00,20.00,0.00,19.50,9.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,HRLV,0
400372,WHXXXX,4401,2007-01-18 00:00:00.000,25886,396,1,0.00,262.50,0.00,167.00,127.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,HRLV,0
400219,WHXXXX,3610,2004-11-18 00:00:00.000,29563,232,1,0.00,91.25,0.00,28.50,70.60,0.00,0.00,119.00,93.25,93.25,0.00,0.00,93.25,212.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,HRLV,0
101896,051606,5495,2010-01-16 00:00:00.000,24394,480,1,0.00,565.80,0.00,707.97,0.00,-228.83,0.00,51.00,0.00,0.00,0.00,177.83,0.00,228.83,0.00,0.00,177.83,0.00,468.95,0.00,0.00,0.00,501.58,0.00,0.00,0.00,501.58,HRLV,0
103615,026804,8334,2017-10-25 00:00:00.000,28446,380,1,0.00,464.53,0.00,339.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,62.27,0.00,251.85,0.00,0.00,0.00,339.11,0.00,0.00,0.00,339.11,HRLV,0
100593,WHXXXX,3143,2003-08-09 00:00:00.000,28948,3565,1,0.00,1300.19,0.00,1067.78,173.98,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,HRLV,0
500244,021301,4521,2007-05-18 00:00:00.000,-1,963,1,0.00,2724.00,0.00,2182.00,1372.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,HRLV,0
500284,043809,7583,2015-10-05 00:00:00.000,24254,874,1,0.00,1698.00,0.00,1602.00,0.00,50.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,216.00,0.00,380.00,50.00,0.00,0.00,1552.00,0.00,0.00,0.00,1552.00,HRLV,0
401167,033613,6254,2012-02-14 00:00:00.000,28062,1630,1,0.00,2555.75,0.00,1814.25,0.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,164.55,0.00,63.00,10.00,0.00,0.00,1804.25,0.00,0.00,0.00,1804.25,HRLV,0
300351,022902,4967,2008-08-06 00:00:00.000,-1,3721,1,0.00,2028.15,0.00,2498.70,0.00,0.00,0.00,297.00,0.00,0.00,0.00,107.75,0.00,404.75,0.00,0.00,107.75,0.00,875.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,HRLV,0
100806,WHXXXX,4162,2006-05-24 00:00:00.000,23691,2054,1,0.00,706.57,0.00,691.75,55.28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,HRLV,0
100866,WHXXXX,4163,2006-05-25 00:00:00.000,23751,1593,1,0.00,987.52,0.00,929.53,108.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,HRLV,0
400578,020401,5255,2009-05-21 00:00:00.000,-1,77,1,0.00,37.00,0.00,12.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,36.00,0.00,39.50,0.00,0.00,0.00,12.50,0.00,0.00,0.00,12.50,HRLV,0
400220,WHXXXX,3208,2003-10-13 00:00:00.000,29564,834,1,0.00,388.25,0.00,309.75,112.20,0.00,0.00,0.00,170.00,170.00,0.00,0.00,170.00,170.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,HRLV,0
103049,036207,7758,2016-03-28 00:00:00.000,29814,1282,1,0.00,457.17,0.00,317.00,0.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,237.22,0.00,300.05,10.00,0.00,0.00,307.00,0.00,0.00,0.00,307.00,HRLV,0
400710,070108,3759,2005-04-16 00:00:00.000,-1,1972,1,0.00,2822.25,0.00,2549.50,263.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,HRLV,0
103559,026801,7808,2016-05-17 00:00:00.000,28587,455,1,0.00,1137.45,0.00,926.95,0.00,0.00,0.00,125.00,0.00,0.00,0.00,359.41,0.00,484.41,0.00,0.00,359.41,0.00,273.91,0.00,0.00,0.00,918.16,0.00,0.00,0.00,918.16,HRLV,0
400350,WHXXXX,4159,2006-05-21 00:00:00.000,25864,113,1,0.00,65.75,0.00,24.75,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,HRLV,0
400291,WHXXXX,3227,2003-11-01 00:00:00.000,25805,1045,1,0.00,1218.50,0.00,1096.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,HRLV,0
103284,033002,7425,2015-04-30 00:00:00.000,24940,570,1,0.00,684.20,0.00,718.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,813.32,0.00,935.02,0.00,0.00,0.00,582.80,0.00,0.00,0.00,582.80,HRLV,0
500033,WHXXXX,4342,2006-11-20 00:00:00.000,24187,76,1,0.00,198.00,0.00,250.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,HRLV,0
500024,WHXXXX,3181,2003-09-16 00:00:00.000,27990,1374,1,0.00,4112.00,0.00,2762.00,1000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,HRLV,0
400699,060204,3915,2005-09-19 00:00:00.000,-1,1349,1,0.00,2129.25,0.00,1958.50,74.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,HRLV,0
401405,042402,7761,2016-03-31 00:00:00.000,28071,4,1,0.00,33.00,0.00,58.00,0.00,0.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,50.00,0.00,0.00,0.00,58.00,0.00,0.00,0.00,58.00,HRLV,0
300407,022407,5490,2010-01-11 00:00:00.000,29492,555,1,0.00,357.65,0.00,495.55,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,81.23,0.00,326.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,HRLV,0
500133,WHXXXX,3757,2005-04-14 00:00:00.000,26117,257,1,0.00,485.00,0.00,405.00,458.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,HRLV,0
400825,035806,5511,2010-02-01 00:00:00.000,25047,430,1,0.00,1092.75,0.00,975.75,0.00,20.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,209.25,0.00,202.25,20.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,HRLV,0
102731,014505,6691,2013-04-26 00:00:00.000,25713,1442,1,0.00,1944.11,0.00,1556.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,263.23,0.00,247.72,0.00,0.00,0.00,1556.60,0.00,0.00,0.00,1556.60,HRLV,0
300603,011605,6025,2011-06-30 00:00:00.000,-1,2201,1,0.00,710.40,0.00,687.80,0.00,121.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,501.40,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,HRLV,0
101908,031601,5810,2010-11-27 00:00:00.000,-1,686,1,0.00,256.16,0.00,126.62,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,263.08,0.00,226.54,0.00,0.00,0.00,126.62,0.00,0.00,0.00,126.62,HRLV,0
102156,021805,5864,2011-01-20 00:00:00.000,-1,69,1,0.00,32.40,0.00,8.31,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,118.70,0.00,114.61,0.00,0.00,0.00,8.31,0.00,0.00,0.00,8.31,HRLV,0
103521,034201,8037,2017-01-01 00:00:00.000,28574,2188,1,0.00,6483.50,0.00,5550.86,0.00,0.00,0.00,657.00,0.00,0.00,0.00,1259.70,0.00,1916.70,0.00,0.00,1259.70,0.00,984.06,0.00,0.00,0.00,5427.15,0.00,0.00,0.00,5427.15,HRLV,0
103737,022801,8469,2018-03-09 00:00:00.000,30355,299,1,0.00,239.85,0.00,118.96,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,61.48,0.00,40.59,0.00,0.00,0.00,118.96,0.00,0.00,0.00,118.96,HRLV,0
101682,036202,5510,2010-01-31 00:00:00.000,-1,284,1,0.00,92.21,0.00,65.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.91,0.00,26.22,0.00,0.00,0.00,65.03,0.00,0.00,0.00,65.03,HRLV,0
400950,040806,5490,2010-01-11 00:00:00.000,-1,85,1,0.00,60.50,0.00,19.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19.50,0.00,0.00,0.00,19.50,HRLV,0
101752,020801,8005,2016-11-30 00:00:00.000,23781,624,1,0.00,282.36,0.00,190.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,755.76,0.00,808.30,0.00,0.00,0.00,190.90,0.00,0.00,0.00,190.90,HRLV,0
401352,050606,7182,2014-08-30 00:00:00.000,-1,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,HRLV,0
100585,WHXXXX,3812,2005-06-08 00:00:00.000,28940,5167,1,0.00,1337.13,0.00,1068.52,151.22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,HRLV,0
300199,WHXXXX,4257,2006-08-27 00:00:00.000,29377,751,1,0.00,154.10,0.00,151.65,88.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,HRLV,0
102680,040601,6918,2013-12-09 00:00:00.000,24847,1589,1,0.00,2685.50,0.00,2657.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,75.51,0.00,497.09,0.00,0.00,0.00,2602.30,0.00,0.00,0.00,2602.30,HRLV,0
103204,043202,7299,2014-12-25 00:00:00.000,-1,329,1,0.00,193.50,0.00,184.95,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,325.16,0.00,556.61,0.00,0.00,0.00,184.95,0.00,0.00,0.00,184.95,HRLV,0
100152,WHXXXX,4093,2006-03-16 00:00:00.000,23411,849,1,0.00,154.95,0.00,141.30,65.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,HRLV,0
500249,033601,5343,2009-08-17 00:00:00.000,-1,185,1,0.00,476.00,0.00,348.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,210.00,0.00,217.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,HRLV,0
101505,013803,4640,2007-09-14 00:00:00.000,-1,1512,1,0.00,581.60,0.00,440.69,47.79,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,HRLV,0
300307,WHXXXX,3100,2003-06-27 00:00:00.000,23996,5155,1,0.00,5129.90,0.00,3683.60,916.40,0.00,0.00,3478.00,0.00,0.00,0.00,0.00,0.00,3478.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,HRLV,0
101753,045005,6829,2013-09-11 00:00:00.000,-1,471,1,0.00,330.92,0.00,122.44,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.00,0.62,0.00,0.00,0.00,122.44,0.00,0.00,0.00,122.44,HRLV,0
100961,WHXXXX,4118,2006-04-10 00:00:00.000,29132,3268,1,0.00,1695.25,0.00,1799.38,1321.45,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,HRLV,0
102939,034801,6798,2013-08-11 00:00:00.000,29989,609,1,0.00,642.00,0.00,819.91,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,478.75,0.00,897.66,0.00,0.00,0.00,781.00,0.00,0.00,0.00,781.00,HRLV,0
300406,022405,5417,2009-10-30 00:00:00.000,29487,2286,1,0.00,1883.80,0.00,1244.75,0.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,35.50,0.00,100.45,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,HRLV,0
400642,036007,4057,2006-02-08 00:00:00.000,-1,532,1,0.00,201.75,0.00,143.50,103.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,HRLV,0
500509,021403,7229,2014-10-16 00:00:00.000,30049,1675,1,0.00,3340.00,0.00,3218.00,0.00,-28.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1090.28,0.00,1882.28,0.00,0.00,0.00,3218.00,0.00,0.00,0.00,3218.00,HRLV,0
100843,WHXXXX,4084,2006-03-07 00:00:00.000,23728,2025,1,0.00,413.76,0.00,361.34,147.43,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,HRLV,0
500562,051803,8477,2018-03-17 00:00:00.000,26360,130,1,0.00,650.00,0.00,520.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,170.00,0.00,0.00,0.00,520.00,0.00,0.00,0.00,520.00,HRLV,0
400362,WHXXXX,3866,2005-08-01 00:00:00.000,25876,228,1,0.00,164.00,0.00,137.75,47.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,HRLV,0
500163,WHXXXX,3029,2003-04-17 00:00:00.000,26147,1021,1,0.00,1965.00,0.00,2864.00,1917.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,HRLV,0
401365,020104,8635,2018-08-22 00:00:00.000,24684,670,1,0.00,683.50,0.00,544.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,59.00,0.00,114.75,0.00,0.00,0.00,544.25,0.00,0.00,0.00,544.25,HRLV,0
102254,036604,6560,2012-12-16 00:00:00.000,26457,1048,1,0.00,324.27,0.00,269.25,0.00,25.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,100.72,0.00,140.70,25.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,HRLV,0
300440,036402,5169,2009-02-24 00:00:00.000,-1,536,1,0.00,125.50,0.00,74.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,73.45,0.00,52.45,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,HRLV,0
102569,011201,6832,2013-09-14 00:00:00.000,30057,1260,1,0.00,990.00,0.00,889.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,194.68,0.00,833.69,0.00,0.00,0.00,853.35,0.00,0.00,0.00,853.35,HRLV,0
102972,043402,8685,2018-10-11 00:00:00.000,24659,1977,1,0.00,2678.85,0.00,2615.14,0.00,47.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,751.20,0.00,776.49,0.00,0.00,0.00,2615.14,0.00,0.00,0.00,2615.14,HRLV,0
101542,040204,5549,2010-03-11 00:00:00.000,-1,262,1,0.00,65.08,0.00,27.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.10,0.00,14.16,0.00,0.00,0.00,27.14,0.00,0.00,0.00,27.14,HRLV,0
101737,024804,4784,2008-02-05 00:00:00.000,-1,131,1,0.00,102.22,0.00,36.27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,107.87,0.00,52.92,0.00,0.00,0.00,36.27,0.00,0.00,0.00,36.27,HRLV,0
401096,044408,7456,2015-05-31 00:00:00.000,25238,290,1,0.00,311.00,0.00,213.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,143.40,0.00,256.65,0.00,0.00,0.00,213.25,0.00,0.00,0.00,213.25,HRLV,0
401103,044407,7741,2016-03-11 00:00:00.000,28332,767,1,0.00,690.75,0.00,848.50,0.00,0.00,0.00,270.00,0.00,0.00,0.00,229.50,0.00,499.50,0.00,0.00,229.50,0.00,657.25,0.00,0.00,0.00,848.50,0.00,0.00,0.00,848.50,HRLV,0
300666,025605,7604,2015-10-26 00:00:00.000,-1,1236,1,0.00,729.95,0.00,955.70,0.00,291.51,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,187.50,0.00,529.25,285.00,0.00,0.00,670.70,0.00,0.00,0.00,670.70,HRLV,0
102109,036409,5552,2010-03-14 00:00:00.000,-1,913,1,0.00,314.61,0.00,182.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,254.07,0.00,263.63,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,HRLV,0
101823,021202,5711,2010-08-20 00:00:00.000,26845,862,1,0.00,282.55,0.00,268.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,38.43,0.00,118.58,0.00,0.00,0.00,268.70,0.00,0.00,0.00,268.70,HRLV,0
500357,043804,7211,2014-09-28 00:00:00.000,26916,131,1,0.00,600.00,0.00,390.00,0.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,377.00,0.00,270.00,10.00,0.00,0.00,380.00,0.00,0.00,0.00,380.00,HRLV,0
300598,020401,7222,2014-10-09 00:00:00.000,24414,921,1,0.00,1321.50,0.00,2467.85,0.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.70,0.00,1397.05,10.00,0.00,0.00,2457.85,0.00,0.00,0.00,2457.85,HRLV,0
102160,037406,6992,2014-02-21 00:00:00.000,28177,1845,1,0.00,840.99,0.00,538.31,0.00,0.00,0.00,395.00,0.00,0.00,0.00,195.75,0.00,590.75,0.00,0.00,195.75,0.00,288.07,0.00,0.00,0.00,538.31,0.00,0.00,0.00,538.31,HRLV,0
401224,045405,6137,2011-10-20 00:00:00.000,25102,473,1,0.00,366.00,0.00,337.00,0.00,50.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,26.00,0.00,74.00,50.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,HRLV,0
