SlotMachineKey,AssetNumber,OnFloor,OffFloor,Status,LocationID,Zone,Bank,Position,Denomination,Par,SerialNumber,CabinetTypeID,DisplayID,ManufacturerID,ContributionTypeID,GameCode,Description,GameID,MultiGame,leased,contribution,MaxCoins,CasinoCode,RecordEffectiveDate,RecordTermDate,ManualUpdate,SourceSystem,LoadDTTM
39807,103824,2018-04-19 00:00:00.000,NULL,A,024205,02,"42        ","05 ",0.01,11.4500,1001166,NULL,7,200023,NULL,Participation,250C ROYAL CROWN 4L,6226569,1,0,NULL,250,HRLV,2018-04-19 00:00:00.000,2018-04-18 00:00:00.000,0,IGT,2018-07-27 05:30:21.500
34143,300724,2017-12-19 00:00:00.000,NULL,A,027801,02,"78        ","01 ",0.0500,5.2000,1956743,NULL,7,6,NULL,Multi,GAME KING .05-1 MD,4663262,0,1,NULL,100,HRLV,2017-12-19 00:00:00.000,2017-12-18 00:00:00.000,0,IGT,2018-04-01 05:30:15.020
45677,103815,2018-02-27 00:00:00.000,NULL,A,011301,01,"13        ","01 ",0.01,10.1000,2392023,NULL,7,6,NULL,Participation,400C FRT KNX DIA VLT 5L,1358978335,1,0,NULL,400,HRLV,2018-02-27 00:00:00.000,2018-02-26 00:00:00.000,0,IGT,2018-11-04 05:30:42.000
33808,300720,2017-12-05 00:00:00.000,NULL,A,027403,02,"74        ","03 ",0.0500,4.7400,1034219,46,7,6,NULL,Multi,GAME KING 05-50 MD,6688137,0,1,NULL,100,HRLV,2017-12-05 00:00:00.000,2017-12-04 00:00:00.000,0,IGT,2018-03-24 05:30:15.060
35684,103805,2018-01-25 00:00:00.000,NULL,A,013001,01,"30        ","01 ",0.01,11.8400,2391759,NULL,7,6,NULL,Participation,600C THE VOICE 5L,1358978256,1,0,NULL,600,HRLV,2018-01-25 00:00:00.000,2018-01-24 00:00:00.000,0,IGT,2018-05-07 05:30:21.153
28507,103405,2015-08-24 00:00:00.000,NULL,A,021605,02,"16        ","05 ",0.0100,12.4000,037166US,11,11,200023,NULL,Slot,150C PLATINUM JACKPOT 2L,4985627,0,0,NULL,150,HRLV,2015-08-24 00:00:00.000,5999-12-31 00:00:00.000,0,IGT,2017-10-09 06:59:05.607
31061,103797,2017-12-21 00:00:00.000,NULL,A,022605,02,"26        ","05 ",0.0100,12.0100,2065687,NULL,7,6,NULL,V Reel,165C SECERTS OF FOREST 3/1 01-05 MD,5360679,0,1,NULL,165,HRLV,2017-12-21 00:00:00.000,2017-12-20 00:00:00.000,0,IGT,2017-12-30 05:30:12.233
38098,103820,2018-03-20 00:00:00.000,NULL,A,023406,02,"34        ","06 ",0.01,11.2400,W2271299,NULL,7,200022,NULL,V Reel,175C INVADERS MORE MOOLAH M/G 01-05 MD,6560872,0,1,NULL,175,HRLV,2018-03-20 00:00:00.000,2018-03-19 00:00:00.000,0,IGT,2018-06-23 05:30:21.530
26750,103695,2017-05-11 00:00:00.000,NULL,A,027004,02,"70        ","04 ",0.0100,11.8000,2376950,45,7,6,NULL,V Reel,375C GOLDEN EGYPT 01-05 MD,1358975238,1,0,NULL,375,HRLV,2017-05-11 00:00:00.000,5999-12-31 00:00:00.000,0,IGT,2017-10-09 06:59:05.607
24749,102863,2013-03-21 00:00:00.000,NULL,A,041404,04,"14        ","04 ",0.0100,11.7400,W2308785,36,7,200022,NULL,V Reel,200C BIER HAUS 01-05 MD,4985407,1,0,NULL,200,HRLV,2013-03-21 00:00:00.000,5999-12-31 00:00:00.000,0,IGT,2017-10-09 06:59:05.607
33849,103784,2017-11-21 00:00:00.000,NULL,A,028202,02,"82        ","02 ",0.0100,12.5000,2065683,NULL,7,6,NULL,V Reel,180C TEXAS TEA 01-05 MD,5362821,0,1,NULL,180,HRLV,2017-11-21 00:00:00.000,2017-11-20 00:00:00.000,0,IGT,2018-03-25 05:30:15.847
43716,300726,2017-12-19 00:00:00.000,NULL,A,027803,02,"78        ","03 ",0.05,5.2000,1956740,NULL,7,6,NULL,Multi,GAME KING .05-1 MD,4670228,0,1,NULL,100,HRLV,2017-12-19 00:00:00.000,2017-12-18 00:00:00.000,0,IGT,2018-10-03 05:31:46.387
25207,102889,2013-05-01 00:00:00.000,2014-10-09 00:00:00.000,I,014502,01,"45        ","02 ",0.0100,11.5000,1801539,36,7,6,NULL,V Reel,150C KITTY GLITTER 01-05 MD,6227588,1,0,NULL,150,HRLV,2013-05-01 00:00:00.000,2014-10-09 00:00:00.000,0,IGT,2017-10-09 06:59:05.607
27221,100932,2004-08-24 00:00:00.000,NULL,I,WHXXXX,WH,"XX        ","XX ",0.0100,11.2800,1127582,25,7,6,NULL,Reel,75C K ROGERS 05-20 MD,NULL,1,0,NULL,NULL,HRLV,2004-08-24 00:00:00.000,5999-12-31 00:00:00.000,0,IGT,2017-10-09 06:59:05.607
36982,103818,2018-03-15 00:00:00.000,NULL,A,012602,01,"26        ","02 ",0.01,11.9300,1002867,NULL,7,200023,NULL,Participation,400C T/S FEATURE PANDA 4L,4981373,1,0,NULL,400,HRLV,2018-03-15 00:00:00.000,2018-03-14 00:00:00.000,0,IGT,2018-06-02 05:30:22.120
29402,300224,2002-03-21 00:00:00.000,NULL,I,WHXXXX,WH,"XX        ","XX ",0.0500,10.0500,102001163,35,7,14,NULL,Reel,360C TRPL DBL STARS F/K,NULL,0,0,NULL,NULL,HRLV,2002-03-21 00:00:00.000,5999-12-31 00:00:00.000,0,IGT,2017-10-09 06:59:05.607
25880,400366,2004-06-17 00:00:00.000,NULL,I,WHXXXX,WH,"XX        ","XX ",0.2500,11.5700,1339961,50,7,6,NULL,Reel,3L DBL RWB 1L,NULL,0,0,NULL,NULL,HRLV,2004-06-17 00:00:00.000,5999-12-31 00:00:00.000,0,IGT,2017-10-09 06:59:05.607
44010,103776,2017-10-11 00:00:00.000,NULL,A,020601,02,"06        ","01 ",0.01,12.3600,HXS8004803,NULL,7,200015,NULL,Participation,250C DUMB & DUMBER 4L,6228218,1,0,NULL,250,HRLV,2017-10-11 00:00:00.000,2017-10-10 00:00:00.000,0,IGT,2018-10-08 05:30:21.883
42280,103796,2017-12-21 00:00:00.000,NULL,A,022604,02,"26        ","04 ",0.01,11.1000,2065685,NULL,7,6,NULL,V Reel,297C LOVELY OUTLAWS 01-05 MD,5360670,0,1,NULL,297,HRLV,2017-12-21 00:00:00.000,2017-12-20 00:00:00.000,0,IGT,2018-09-08 05:30:19.933
24682,401259,2012-04-10 00:00:00.000,2014-01-13 00:00:00.000,I,020103,02,"01        ","03 ",0.2500,5.9700,2066420,1,7,6,NULL,Multi,BAR $ PRG G/K 25-2 MD 8L,5025342,1,0,NULL,100,HRLV,2012-04-10 00:00:00.000,2014-01-13 00:00:00.000,0,IGT,2017-10-09 06:59:05.607
37764,103832,2018-06-07 00:00:00.000,NULL,A,043207,04,"32        ","07 ",0.01,11.4700,2065666,NULL,7,6,NULL,V Reel,200C PRINCE LIGHTNING 01-05 MD,5354319,0,1,NULL,200,HRLV,2018-06-07 00:00:00.000,2018-06-06 00:00:00.000,0,IGT,2018-06-17 05:30:20.480
43724,750044,2017-10-11 00:00:00.000,NULL,A,050801,05,"08        ","01 ",25.00,8.5000,2222504,NULL,4,6,NULL,Participation,WOF 2C DBL DIAMOND,1074491868,1,0,NULL,2,HRLV,2017-10-11 00:00:00.000,2017-10-10 00:00:00.000,0,IGT,2018-10-03 05:31:46.387
31883,300725,2017-12-19 00:00:00.000,NULL,A,027802,02,"78        ","02 ",0.0500,7.5400,1938120,NULL,7,6,NULL,Multi,GAME KING .05-1 MD,6571484,0,1,NULL,100,HRLV,2017-12-19 00:00:00.000,2017-12-18 00:00:00.000,0,IGT,2018-01-30 05:30:11.760
30485,300718,2017-11-21 00:00:00.000,NULL,A,028605,02,"86        ","05 ",0.0500,7.5400,1938123,NULL,7,6,NULL,Multi,GAME KING .05-1 MD,5792557,0,1,NULL,100,HRLV,2017-11-21 00:00:00.000,2017-11-20 00:00:00.000,0,IGT,2017-11-23 05:30:10.803
37076,401553,2018-04-12 00:00:00.000,NULL,A,042802,04,"28        ","02 ",0.25,13.0000,2366894,NULL,4,6,NULL,Participation,WOF TRPL GLD GLD SPIN,1358958438,1,0,NULL,10,HRLV,2018-04-12 00:00:00.000,2018-04-11 00:00:00.000,0,IGT,2018-06-04 05:30:20.970
28032,401157,2011-03-31 00:00:00.000,2014-02-13 00:00:00.000,I,039003,03,"90        ","03 ",0.2500,5.9700,1956161,1,7,6,NULL,Multi,BAR $ PRG G/K 25-2 MD 8L,4665462,1,0,NULL,100,HRLV,2011-03-31 00:00:00.000,2014-02-13 00:00:00.000,0,IGT,2017-10-09 06:59:05.607
38061,103797,2017-12-21 00:00:00.000,NULL,A,022605,02,"26        ","05 ",0.01,12.1000,2065687,NULL,7,6,NULL,V Reel,165C SECERTS OF FOREST 3/1 01-05 MD,5360679,0,1,NULL,165,HRLV,2017-12-21 00:00:00.000,2017-12-20 00:00:00.000,0,IGT,2018-06-22 05:30:21.093
30212,103276,2015-01-13 00:00:00.000,NULL,A,032002,03,"20        ","02 ",0.0100,11.7600,5023858,11,7,200022,NULL,V Reel,250C COOL JEWELS 01-05 MD,4988193,1,0,NULL,250,HRLV,2015-01-13 00:00:00.000,5999-12-31 00:00:00.000,0,IGT,2017-10-09 06:59:05.607
39240,300718,2017-11-21 00:00:00.000,NULL,A,028605,02,"86        ","05 ",0.05,5.2000,1938123,NULL,7,6,NULL,Multi,GAME KING .05-1 MD,5792557,0,1,NULL,100,HRLV,2017-11-21 00:00:00.000,2017-11-20 00:00:00.000,0,IGT,2018-07-16 05:30:21.420
27082,650124,2009-12-20 00:00:00.000,2010-01-04 00:00:00.000,I,043608,04,"36        ","08 ",5.0000,0.8400,1264867,55,7,6,NULL,Multi,GAME KING 5-50 MD,4981169,1,0,NULL,5,HRLV,2009-12-20 00:00:00.000,2010-01-04 00:00:00.000,0,IGT,2017-10-09 06:59:05.607
33637,103784,2017-11-21 00:00:00.000,NULL,A,028202,02,"82        ","02 ",0.0100,12.5000,2065683,NULL,7,6,NULL,V Reel,180C TEXAS TEA 01-05 MD,5362821,0,1,NULL,180,HRLV,2017-11-21 00:00:00.000,2017-11-20 00:00:00.000,0,IGT,2018-03-20 05:30:15.640
37598,300719,2017-11-21 00:00:00.000,NULL,A,028606,02,"86        ","06 ",0.05,5.2000,1938122,NULL,7,6,NULL,Multi,GAME KING .05-1 MD,4991686,0,1,NULL,100,HRLV,2017-11-21 00:00:00.000,2017-11-20 00:00:00.000,0,IGT,2018-06-13 05:30:21.967
41824,103796,2017-12-21 00:00:00.000,NULL,A,022604,02,"26        ","04 ",0.01,11.1000,2065685,NULL,7,6,NULL,V Reel,297C LOVELY OUTLAWS 01-05 MD,5360670,0,1,NULL,297,HRLV,2017-12-21 00:00:00.000,2017-12-20 00:00:00.000,0,IGT,2018-08-31 05:30:20.673
24708,103184,2014-08-21 00:00:00.000,2014-12-04 00:00:00.000,S,033405,03,"34        ","05 ",0.0100,11.7900,1833642,33,7,6,NULL,Participation,250C AZR DRGN DBL SZZ 8S 4L,5344387,0,0,NULL,250,HRLV,2014-08-21 00:00:00.000,2014-12-04 00:00:00.000,0,IGT,2017-10-09 06:59:05.607
35183,103823,2018-04-04 00:00:00.000,NULL,A,032004,03,"20        ","04 ",0.0100,11.8800,5023851,11,7,200022,NULL,V Reel,M/G CHEST HD #4 01-05 MD,4988644,0,1,NULL,200,HRLV,2018-04-04 00:00:00.000,2018-04-03 00:00:00.000,0,IGT,2018-04-26 05:30:16.490
45638,103784,2017-11-21 00:00:00.000,NULL,A,028202,02,"82        ","02 ",0.01,12.5000,2065683,NULL,7,6,NULL,V Reel,180C TEXAS TEA 01-05 MD,5362821,0,1,NULL,180,HRLV,2017-11-21 00:00:00.000,2017-11-20 00:00:00.000,0,IGT,2018-11-03 05:31:04.527
32560,300725,2017-12-19 00:00:00.000,NULL,A,027802,02,"78        ","02 ",0.0500,5.2000,1938120,NULL,7,6,NULL,Multi,GAME KING .05-1 MD,6571484,0,1,NULL,100,HRLV,2017-12-19 00:00:00.000,2017-12-18 00:00:00.000,0,IGT,2018-02-19 05:30:17.120
29857,101939,2009-09-29 00:00:00.000,2010-04-28 00:00:00.000,I,054203,05,"42        ","03 ",0.0100,12.9400,1945658,NULL,7,6,NULL,V Reel,100C INDY JONES LAST CRUSADE,4671319,0,1,NULL,100,HRLV,2009-09-29 00:00:00.000,2010-04-28 00:00:00.000,0,IGT,2017-10-09 06:59:05.607
28557,103460,2015-12-23 00:00:00.000,2016-07-18 00:00:00.000,S,011401,01,"14        ","01 ",0.0100,11.5600,73654,15,7,200028,NULL,Participation,250C FAMILY FEUD 5L,6233457,0,1,NULL,250,HRLV,2015-12-23 00:00:00.000,2016-07-18 00:00:00.000,0,IGT,2017-10-09 06:59:05.607
40874,750044,2017-10-11 00:00:00.000,NULL,A,050801,05,"08        ","01 ",25.00,8.5000,2222504,NULL,4,6,NULL,Participation,WOF 2C DBL DIAMOND,1074491868,1,0,NULL,2,HRLV,2017-10-11 00:00:00.000,2017-10-10 00:00:00.000,0,IGT,2018-08-14 05:30:21.907
35335,103637,2016-10-13 00:00:00.000,NULL,A,031204,03,"12        ","04 ",0.0100,11.6400,13002245,NULL,7,200025,NULL,V Reel,456C SADICE TATTOO 01-05 MD,6553811,0,1,NULL,456,HRLV,2016-10-13 00:00:00.000,2016-10-12 00:00:00.000,0,IGT,2018-04-29 05:30:17.740
28019,401131,2011-03-29 00:00:00.000,2014-02-06 00:00:00.000,I,042610,04,"26        ","10 ",0.2500,5.9700,1956158,1,7,6,NULL,Multi,BAR $ PRG G/K 25-2 MD 8L,4667986,1,0,NULL,100,HRLV,2011-03-29 00:00:00.000,2014-02-06 00:00:00.000,0,IGT,2017-10-09 06:59:05.607
33836,103797,2017-12-21 00:00:00.000,NULL,A,022605,02,"26        ","05 ",0.0100,12.0100,2065687,NULL,7,6,NULL,V Reel,165C SECERTS OF FOREST 3/1 01-05 MD,5360679,0,1,NULL,165,HRLV,2017-12-21 00:00:00.000,2017-12-20 00:00:00.000,0,IGT,2018-03-25 05:30:15.847
30675,103790,2017-12-07 00:00:00.000,NULL,A,028206,02,"82        ","06 ",0.0100,11.4700,2065680,NULL,7,6,NULL,V Reel,200C BLACK WIDOW 01-05 MD,5366270,0,1,NULL,200,HRLV,2017-12-07 00:00:00.000,2017-12-06 00:00:00.000,0,IGT,2017-12-10 05:30:12.333
29675,750018,2006-10-10 00:00:00.000,NULL,I,WHXXXX,WH,"XX        ","XX ",25.0000,7.5100,1172067,50,7,6,NULL,Reel,2M TRPL DBL DOLLARS,NULL,0,0,NULL,NULL,HRLV,2006-10-10 00:00:00.000,5999-12-31 00:00:00.000,0,IGT,2017-10-09 06:59:05.607
44155,103811,2018-02-07 00:00:00.000,NULL,A,011603,01,"16        ","03 ",0.01,11.4900,5023857,NULL,7,200022,NULL,V Reel,250C LUNARIS 01-05 MD,4986462,0,1,NULL,250,HRLV,2018-02-07 00:00:00.000,2018-02-06 00:00:00.000,0,IGT,2018-10-11 05:32:54.580
42233,300725,2017-12-19 00:00:00.000,NULL,A,027802,02,"78        ","02 ",0.05,5.2000,1938120,NULL,7,6,NULL,Multi,GAME KING .05-1 MD,6571484,0,1,NULL,100,HRLV,2017-12-19 00:00:00.000,2017-12-18 00:00:00.000,0,IGT,2018-09-07 05:30:20.243
42119,300725,2017-12-19 00:00:00.000,NULL,A,027802,02,"78        ","02 ",0.05,5.2000,1938120,NULL,7,6,NULL,Multi,GAME KING .05-1 MD,6571484,0,1,NULL,100,HRLV,2017-12-19 00:00:00.000,2017-12-18 00:00:00.000,0,IGT,2018-09-05 05:30:20.153
30837,103794,2012-07-03 00:00:00.000,NULL,P,027802,02,"78        ","02 ",0.0100,11.4700,2065684,NULL,7,6,NULL,V Reel,200C BLACK WIDOW 01-05 MD,NULL,1,0,NULL,200,HRLV,2012-07-03 00:00:00.000,2017-12-19 00:00:00.000,0,IGT,2017-12-20 05:30:12.037
44555,103812,2018-02-07 00:00:00.000,NULL,A,011604,01,"16        ","04 ",0.01,11.8800,5023850,NULL,7,200022,NULL,V Reel,250C OPEN KIMONO 01-05 MD,4988848,0,1,NULL,250,HRLV,2018-02-07 00:00:00.000,2018-02-06 00:00:00.000,0,IGT,2018-10-18 05:30:27.890
30197,102603,2012-07-19 00:00:00.000,2012-12-13 00:00:00.000,I,032002,03,"20        ","02 ",0.0100,11.2700,2065665,NULL,7,6,NULL,V Reel,200C WOLF RUN II 01-05 MD,5351642,1,0,NULL,200,HRLV,2012-07-19 00:00:00.000,2012-12-13 00:00:00.000,0,IGT,2017-10-09 06:59:05.607
44150,103816,2018-02-27 00:00:00.000,NULL,A,011302,01,"13        ","02 ",0.01,9.5700,2392024,NULL,7,6,NULL,Participation,400C FRT KNX CLEO 5L,1358978323,1,0,NULL,400,HRLV,2018-02-27 00:00:00.000,2018-02-26 00:00:00.000,0,IGT,2018-10-11 05:32:54.580
28957,100602,2003-01-13 00:00:00.000,NULL,I,WHXXXX,WH,"XX        ","XX ",0.0100,8.6200,1137605,35,7,6,NULL,Reel,WOF DBL 3X4X5X PAYS,NULL,1,0,NULL,NULL,HRLV,2003-01-13 00:00:00.000,5999-12-31 00:00:00.000,0,IGT,2017-10-09 06:59:05.607
44937,103633,2016-09-28 00:00:00.000,NULL,L,023003,02,"30        ","03 ",0.01,11.9400,B140200033,NULL,7,2,NULL,V Reel,250C ACORN PIXIE 01-05 MD,5800730,0,1,NULL,250,HRLV,2016-09-28 00:00:00.000,2016-09-27 00:00:00.000,0,IGT,2018-10-25 05:32:14.600
45647,103549,2016-04-28 00:00:00.000,NULL,A,023602,02,"36        ","02 ",0.01,10.1800,ARC112304,NULL,7,200015,NULL,V Reel,360C BUFFALO GLD COL 01-05 MD,6674717,0,1,NULL,360,HRLV,2016-04-28 00:00:00.000,2016-04-27 00:00:00.000,0,IGT,2018-11-04 05:30:42.000
37254,103806,2018-01-25 00:00:00.000,NULL,A,013002,01,"30        ","02 ",0.01,11.8400,2391760,NULL,7,6,NULL,Participation,600C THE VOICE 5L,1358978350,1,0,NULL,600,HRLV,2018-01-25 00:00:00.000,2018-01-24 00:00:00.000,0,IGT,2018-06-07 05:30:19.603
43868,103810,2018-02-09 00:00:00.000,NULL,A,022806,02,"28        ","06 ",0.01,11.9300,100316,NULL,7,200019,NULL,V Reel,225C ASTRONOMICAL MAGIC 01-05 MD,4666488,0,1,NULL,225,HRLV,2018-02-09 00:00:00.000,2018-02-08 00:00:00.000,0,IGT,2018-10-06 05:30:22.657
32645,500651,2018-02-14 00:00:00.000,NULL,A,043103,04,"31        ","03 ",1.0000,11.0000,2082425,33,4,6,NULL,Participation,WOF 5L PINK DIA,5359498,1,0,NULL,5,HRLV,2018-02-14 00:00:00.000,2018-02-13 00:00:00.000,0,IGT,2018-02-22 05:30:16.053
45633,300724,2017-12-19 00:00:00.000,NULL,A,027801,02,"78        ","01 ",0.05,5.2000,1956743,NULL,7,6,NULL,Multi,GAME KING .05-1 MD,4663262,0,1,NULL,100,HRLV,2017-12-19 00:00:00.000,2017-12-18 00:00:00.000,0,IGT,2018-11-03 05:31:04.527
25905,400391,2005-01-18 00:00:00.000,NULL,I,WHXXXX,WH,"XX        ","XX ",0.2500,12.5300,1267155,52,7,6,NULL,Reel,3M SPR SPIN SIZZLING,NULL,0,0,NULL,NULL,HRLV,2005-01-18 00:00:00.000,5999-12-31 00:00:00.000,0,IGT,2017-10-09 06:59:05.607
35386,103818,2018-03-15 00:00:00.000,NULL,A,012602,01,"26        ","02 ",0.0100,11.9300,1002867,33,7,200023,NULL,Participation,400C T/S FEATURE PANDA 4L,4981373,1,0,NULL,400,HRLV,2018-03-15 00:00:00.000,2018-03-14 00:00:00.000,0,IGT,2018-04-30 05:30:15.207
24569,401123,2011-03-29 00:00:00.000,2014-02-06 00:00:00.000,I,042602,04,"26        ","02 ",0.2500,5.9700,1956150,1,7,6,NULL,Multi,BAR $ PRG G/K 25-2 MD 8L,4654070,1,0,NULL,100,HRLV,2011-03-29 00:00:00.000,2014-02-06 00:00:00.000,0,IGT,2017-10-09 06:59:05.607
38630,103817,2018-03-14 00:00:00.000,NULL,A,012601,01,"26        ","01 ",0.01,11.9300,1002866,NULL,7,200023,NULL,Participation,400C T/S FEATURE PANDA 4L,5789734,1,0,NULL,400,HRLV,2018-03-14 00:00:00.000,2018-03-13 00:00:00.000,0,IGT,2018-07-03 05:30:20.910
33663,300730,2018-01-30 00:00:00.000,NULL,A,027601,02,"76        ","01 ",0.0500,5.5400,942442,46,7,6,NULL,Multi,GAME KING .05-.50 MD,5793576,0,1,NULL,100,HRLV,2018-01-30 00:00:00.000,2018-01-29 00:00:00.000,0,IGT,2018-03-21 05:30:16.030
25890,400376,2004-07-22 00:00:00.000,NULL,I,WHXXXX,WH,"XX        ","XX ",0.2500,9.0200,1117850,52,7,6,NULL,Reel,2M TRPL DBL W/C,NULL,0,0,NULL,NULL,HRLV,2004-07-22 00:00:00.000,5999-12-31 00:00:00.000,0,IGT,2017-10-09 06:59:05.607
43657,300724,2017-12-19 00:00:00.000,NULL,A,027801,02,"78        ","01 ",0.05,5.2000,1956743,NULL,7,6,NULL,Multi,GAME KING .05-1 MD,4663262,0,1,NULL,100,HRLV,2017-12-19 00:00:00.000,2017-12-18 00:00:00.000,0,IGT,2018-10-02 05:30:31.987
45704,103842,2016-11-28 00:00:00.000,NULL,P,014403,01,"44        ","03 ",0.01,14.5100,B160876098,NULL,7,2,NULL,Participation,300C TRPL CSH WHL Q/H 5L,NULL,0,0,NULL,300,HRLV,2016-11-28 00:00:00.000,5999-12-31 00:00:00.000,0,IGT,2018-11-05 05:30:28.013
30093,102691,2013-01-10 00:00:00.000,2013-06-06 00:00:00.000,I,012405,01,"24        ","05 ",0.0100,12.0100,VHYB2000673,11,7,200015,NULL,V Reel,200C SAPPHIRE SEAS 4L,4982112,0,0,NULL,200,HRLV,2013-01-10 00:00:00.000,2013-06-06 00:00:00.000,0,IGT,2017-10-09 06:59:05.607
39204,401551,2018-03-29 00:00:00.000,NULL,A,010402,01,"04        ","02 ",0.25,5.4400,1900348,NULL,7,6,NULL,Multi,BAR .25 PROG G/K 25-2 MD 8L,4986732,0,1,NULL,100,HRLV,2018-03-29 00:00:00.000,2018-03-28 00:00:00.000,0,IGT,2018-07-16 05:30:21.420
42542,401553,2018-04-12 00:00:00.000,NULL,A,042802,04,"28        ","02 ",0.25,13.0000,2366894,NULL,4,6,NULL,Participation,WOF TRPL GLD GLD SPIN,1358958438,1,0,NULL,10,HRLV,2018-04-12 00:00:00.000,2018-04-11 00:00:00.000,0,IGT,2018-09-13 07:20:34.303
41436,300726,2017-12-19 00:00:00.000,NULL,A,027803,02,"78        ","03 ",0.05,5.2000,1956740,NULL,7,6,NULL,Multi,GAME KING .05-1 MD,4670228,0,1,NULL,100,HRLV,2017-12-19 00:00:00.000,2017-12-18 00:00:00.000,0,IGT,2018-08-24 05:30:20.433
43023,103797,2017-12-21 00:00:00.000,NULL,A,022605,02,"26        ","05 ",0.01,12.1000,2065687,NULL,7,6,NULL,V Reel,165C SECERTS OF FOREST 3/1 01-05 MD,5360679,0,1,NULL,165,HRLV,2017-12-21 00:00:00.000,2017-12-20 00:00:00.000,0,IGT,2018-09-21 05:30:33.197
34379,300717,2017-11-20 00:00:00.000,NULL,A,028604,02,"86        ","04 ",0.0500,5.2000,1938290,NULL,7,6,NULL,Multi,GAME KING .05-1 MD,5799183,0,1,NULL,100,HRLV,2017-11-20 00:00:00.000,2017-11-19 00:00:00.000,0,IGT,2018-04-06 05:30:14.860
34310,103812,2018-02-07 00:00:00.000,NULL,A,011604,01,"16        ","04 ",0.0100,11.8800,5023850,11,7,200022,NULL,V Reel,250C OPEN KIMONO 01-05 MD,4988848,0,1,NULL,250,HRLV,2018-02-07 00:00:00.000,2018-02-06 00:00:00.000,0,IGT,2018-04-05 05:30:14.760
26437,102224,2010-09-14 00:00:00.000,2010-11-04 00:00:00.000,I,034401,03,"44        ","01 ",0.0100,9.8400,VIIWS200939,NULL,7,200015,NULL,V Reel,250C BONE BONUS,6688921,0,0,NULL,250,HRLV,2010-09-14 00:00:00.000,2010-11-04 00:00:00.000,0,IGT,2017-10-09 06:59:05.607
42323,103820,2018-03-20 00:00:00.000,NULL,A,023406,02,"34        ","06 ",0.01,11.2400,W2271299,NULL,7,200022,NULL,V Reel,175C INVADERS MORE MOOLAH M/G 01-05 MD,6560872,0,1,NULL,175,HRLV,2018-03-20 00:00:00.000,2018-03-19 00:00:00.000,0,IGT,2018-09-09 05:30:21.017
36689,103793,2017-12-20 00:00:00.000,NULL,A,022601,02,"26        ","01 ",0.01,11.4900,2065682,NULL,7,6,NULL,V Reel,200C GOLDEN GODDESS 01-05 MD,5358664,0,1,NULL,200,HRLV,2017-12-20 00:00:00.000,2017-12-19 00:00:00.000,0,IGT,2018-05-27 05:30:22.470
41168,103832,2018-06-07 00:00:00.000,NULL,A,043207,04,"32        ","07 ",0.01,11.4700,2065666,NULL,7,6,NULL,V Reel,200C PRINCE LIGHTNING 01-05 MD,5354319,0,1,NULL,200,HRLV,2018-06-07 00:00:00.000,2018-06-06 00:00:00.000,0,IGT,2018-08-20 05:30:22.093
45393,103825,2018-04-19 00:00:00.000,NULL,A,024202,02,"42        ","02 ",0.01,11.4500,1001167,NULL,7,200023,NULL,Participation,250C ROYAL CROWN 4L,6579082,1,0,NULL,250,HRLV,2018-04-19 00:00:00.000,2018-04-18 00:00:00.000,0,IGT,2018-10-31 06:09:52.417
42165,103806,2018-01-25 00:00:00.000,NULL,A,013002,01,"30        ","02 ",0.01,11.8400,2391760,NULL,7,6,NULL,Participation,600C THE VOICE 5L,1358978350,1,0,NULL,600,HRLV,2018-01-25 00:00:00.000,2018-01-24 00:00:00.000,0,IGT,2018-09-06 05:31:01.253
34415,103795,2017-12-20 00:00:00.000,NULL,A,022603,02,"26        ","03 ",0.0100,12.4600,2065674,NULL,7,6,NULL,V Reel,200C WOLF RUN 01-05 MD,5359205,0,1,NULL,200,HRLV,2017-12-20 00:00:00.000,2017-12-19 00:00:00.000,0,IGT,2018-04-07 05:30:15.150
42813,103776,2017-10-11 00:00:00.000,NULL,A,020601,02,"06        ","01 ",0.01,12.3600,HXS8004803,NULL,7,200015,NULL,Participation,250C DUMB & DUMBER 4L,6228218,1,0,NULL,250,HRLV,2017-10-11 00:00:00.000,2017-10-10 00:00:00.000,0,IGT,2018-09-17 05:30:20.550
43147,103791,2017-12-12 00:00:00.000,NULL,A,028205,02,"82        ","05 ",0.01,11.4900,2065675,NULL,7,6,NULL,V Reel,200C GOLDEN GODDESS 01-05 MD,5367534,0,1,NULL,200,HRLV,2017-12-12 00:00:00.000,2017-12-11 00:00:00.000,0,IGT,2018-09-23 05:30:24.187
27926,401110,2011-03-29 00:00:00.000,2015-05-07 00:00:00.000,I,010207,01,"02        ","07 ",0.2500,5.1900,936813,16,7,6,NULL,Multi,BAR .25 PROG G/K 25-2 MD 8L,6582142,0,0,NULL,100,HRLV,2011-03-29 00:00:00.000,2015-05-07 00:00:00.000,0,IGT,2017-10-09 06:59:05.607
39619,750044,2017-10-11 00:00:00.000,NULL,A,050801,05,"08        ","01 ",25.00,8.5000,2222504,NULL,4,6,NULL,Participation,WOF 2C DBL DIAMOND,1074491868,1,0,NULL,2,HRLV,2017-10-11 00:00:00.000,2017-10-10 00:00:00.000,0,IGT,2018-07-23 05:30:19.697
